Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples,Seed
HSI,30,1,Bi-LSTM,2018_Trade_War,0.0127090830355882,0.9677589535713196,0.0159960622926898,246,2620
HSI,30,1,PatchTST,2018_Trade_War,0.0278778374195098,0.8530229330062866,0.0341533542418336,246,2620
HSI,30,1,Mamba,2018_Trade_War,0.0131176942959427,0.966771364212036,0.0162392142010394,246,2620
HSI,30,1,SNN,2018_Trade_War,0.0358799248933792,0.7609928846359253,0.0435525963157225,246,2620
HSI,30,1,Ensemble,2018_Trade_War,0.017086362466216,0.9465584754943848,0.0205943447635498,246,2620
HSI,30,5,ARIMA,2018_Trade_War,0.0282437264778208,0.8441841710526209,0.0351653078836813,246,2620
HSI,30,5,Bi-RNN,2018_Trade_War,0.0272789876908063,0.8589338064193726,0.0335463288968557,242,2620
HSI,30,5,Bi-GRU,2018_Trade_War,0.0268983747810125,0.8613693714141846,0.0332554727111659,242,2620
HSI,30,5,Bi-LSTM,2018_Trade_War,0.0279331542551517,0.856167197227478,0.0338736886276734,242,2620
HSI,30,5,PatchTST,2018_Trade_War,0.0315813273191452,0.7920717597007751,0.0407277375076813,242,2620
HSI,30,5,Mamba,2018_Trade_War,0.0275278352200984,0.8557952642440796,0.0339174548298756,242,2620
HSI,30,5,SNN,2018_Trade_War,0.0440279580652713,0.6337732076644897,0.0540516063224432,242,2620
HSI,30,5,Ensemble,2018_Trade_War,0.0278081372380256,0.8543806076049805,0.0340834215640268,242,2620
HSI,30,10,ARIMA,2018_Trade_War,0.0363830036236532,0.7017637225626849,0.0486506751813342,246,2620
HSI,30,10,Bi-RNN,2018_Trade_War,0.0360431261360645,0.7607395052909851,0.0436446247594035,237,2620
HSI,30,10,Bi-GRU,2018_Trade_War,0.0335169248282909,0.784246563911438,0.041445187095233,237,2620
HSI,30,10,Bi-LSTM,2018_Trade_War,0.0407645888626575,0.6929091811180115,0.0494457168928725,237,2620
HSI,30,10,PatchTST,2018_Trade_War,0.0358346849679946,0.7239367961883545,0.0468812878682927,237,2620
HSI,30,10,Mamba,2018_Trade_War,0.037557914853096,0.7299525737762451,0.0463676739798127,237,2620
HSI,30,10,SNN,2018_Trade_War,0.0474465377628803,0.5745855569839478,0.0581971034993082,237,2620
HSI,30,10,Ensemble,2018_Trade_War,0.0350097045302391,0.7714107036590576,0.0426602328169413,237,2620
HSI,60,1,ARIMA,2018_Trade_War,0.0117225985215473,0.9711276020661,0.0151373573772982,246,2620
HSI,60,1,Bi-RNN,2018_Trade_War,0.0151403741911053,0.9558522701263428,0.018718142254708,246,2620
HSI,60,1,Bi-GRU,2018_Trade_War,0.0117708258330821,0.9721988439559937,0.0148538864655007,246,2620
HSI,60,1,Bi-LSTM,2018_Trade_War,0.013439018279314,0.96511048078537,0.0166401117513199,246,2620
HSI,60,1,PatchTST,2018_Trade_War,0.0207492131739854,0.9191488027572632,0.0253309697614078,246,2620
HSI,60,1,Mamba,2018_Trade_War,0.012535179965198,0.9680535197257996,0.0159228278712354,246,2620
HSI,60,1,SNN,2018_Trade_War,0.0574767179787159,0.4669387936592102,0.0650424887639627,246,2620
HSI,60,1,Ensemble,2018_Trade_War,0.017663475126028,0.9420970678329468,0.0214367522941323,246,2620
HSI,60,5,ARIMA,2018_Trade_War,0.0277977726143903,0.841891077703719,0.0354231212864628,246,2620
HSI,60,5,Bi-RNN,2018_Trade_War,0.0331370867788791,0.7887177467346191,0.0410549026841132,242,2620
HSI,60,5,Bi-GRU,2018_Trade_War,0.0270298365503549,0.8600866198539734,0.0334089731725925,242,2620
HSI,60,5,Bi-LSTM,2018_Trade_War,0.0302441380918025,0.8332749605178833,0.0364698513532968,242,2620
HSI,60,5,PatchTST,2018_Trade_War,0.0352678261697292,0.7483227252960205,0.0448079972221208,242,2620
HSI,60,5,Mamba,2018_Trade_War,0.0285617019981145,0.8421360850334167,0.0354874658097263,242,2620
HSI,60,5,SNN,2018_Trade_War,0.0676840543746948,0.2551034688949585,0.077087064064232,242,2620
HSI,60,5,Ensemble,2018_Trade_War,0.0271212682127952,0.8603819012641907,0.0333737013354102,242,2620
HSI,60,10,ARIMA,2018_Trade_War,0.0371527533877555,0.6995798759361291,0.0488284735124945,246,2620
HSI,60,10,Bi-RNN,2018_Trade_War,0.0360593013465404,0.7493629455566406,0.0446702033611097,237,2620
HSI,60,10,Bi-GRU,2018_Trade_War,0.0330507755279541,0.7846661806106567,0.0414048696233871,237,2620
HSI,60,10,Bi-LSTM,2018_Trade_War,0.0383404269814491,0.7374571561813354,0.0457188537422757,237,2620
HSI,60,10,PatchTST,2018_Trade_War,0.0461235120892524,0.5836751461029053,0.0575720177605095,237,2620
HSI,60,10,Mamba,2018_Trade_War,0.0358552485704422,0.7515496015548706,0.0444749126523662,237,2620
HSI,60,10,SNN,2018_Trade_War,0.0798207372426986,-0.0358076095581054,0.0908102368334018,237,2620
HSI,60,10,Ensemble,2018_Trade_War,0.0336466692388057,0.776544451713562,0.0421784726833651,237,2620
HSI,90,1,ARIMA,2018_Trade_War,0.0112670069337519,0.9730145471280782,0.0146343518456016,246,2620
HSI,90,1,Bi-RNN,2018_Trade_War,0.0154442153871059,0.9544257521629332,0.0190181516976809,246,2620
HSI,90,1,Bi-GRU,2018_Trade_War,0.0122995553538203,0.9697464108467102,0.015495198398332,246,2620
HSI,90,1,Bi-LSTM,2018_Trade_War,0.0139570487663149,0.9623799920082092,0.0172789793979782,246,2620
HSI,90,1,PatchTST,2018_Trade_War,0.0375280752778053,0.7371111512184143,0.0456766976259932,246,2620
HSI,90,1,Mamba,2018_Trade_War,0.0119362687692046,0.9715662598609924,0.015021920381539,246,2620
HSI,90,1,SNN,2018_Trade_War,0.0603674910962581,0.4272316098213196,0.0674214597801957,246,2620
HSI,90,1,Ensemble,2018_Trade_War,0.0159727465361356,0.9508650898933412,0.0197471133911212,246,2620
HSI,90,5,ARIMA,2018_Trade_War,0.0276231720661962,0.8481203368667413,0.0347182998362438,246,2620
HSI,90,5,Bi-RNN,2018_Trade_War,0.0271065384149551,0.8603324890136719,0.0333796116267226,242,2620
HSI,90,5,Bi-GRU,2018_Trade_War,0.0276354439556598,0.8517059087753296,0.0343950130714837,242,2620
HSI,90,5,Bi-LSTM,2018_Trade_War,0.031061889603734,0.825192391872406,0.0373433884748811,242,2620
HSI,90,5,PatchTST,2018_Trade_War,0.0332445502281188,0.7820819616317749,0.0416946278508366,242,2620
HSI,90,5,Mamba,2018_Trade_War,0.0314372479915618,0.8067032098770142,0.0392686366939663,242,2620
HSI,90,5,SNN,2018_Trade_War,0.0865751504898071,-0.0497337579727172,0.0915109615394742,242,2620
HSI,90,5,Ensemble,2018_Trade_War,0.0295553021132946,0.8360944390296936,0.0361601655114672,242,2620
HSI,90,10,ARIMA,2018_Trade_War,0.0366732496725651,0.7294092851428768,0.046340965922823,246,2620
HSI,90,10,Bi-RNN,2018_Trade_War,0.0336305052042007,0.7853272557258606,0.0413412637909135,237,2620
HSI,90,10,Bi-GRU,2018_Trade_War,0.0329783670604229,0.7885615825653076,0.0410286493852731,237,2620
HSI,90,10,Bi-LSTM,2018_Trade_War,0.0427864901721477,0.6770526170730591,0.0507062073242377,237,2620
HSI,90,10,PatchTST,2018_Trade_War,0.0393023192882537,0.6958578824996948,0.0492077589062238,237,2620
HSI,90,10,Mamba,2018_Trade_War,0.0350934006273746,0.7626882195472717,0.0434665227554409,237,2620
HSI,90,10,SNN,2018_Trade_War,0.0900016352534294,-0.1536258459091186,0.0958357981264651,237,2620
HSI,90,10,Ensemble,2018_Trade_War,0.0344397835433483,0.7777913808822632,0.0420606230160936,237,2620
HSI,120,1,ARIMA,2018_Trade_War,0.0115026665997823,0.9724403549070172,0.0147892260529588,246,2620
HSI,120,1,Bi-RNN,2018_Trade_War,0.0162225160747766,0.9504410028457642,0.0198321521263484,246,2620
HSI,120,1,Bi-GRU,2018_Trade_War,0.0119269434362649,0.9716477990150452,0.0150003753058847,246,2620
HSI,120,1,Bi-LSTM,2018_Trade_War,0.0125887300819158,0.9687628746032716,0.0157450463968233,246,2620
HSI,120,1,PatchTST,2018_Trade_War,0.0413884930312633,0.6958966255187988,0.0491268864585209,246,2620
HSI,120,1,Mamba,2018_Trade_War,0.0119486153125762,0.9714316725730896,0.0150574364253002,246,2620
HSI,120,1,SNN,2018_Trade_War,0.0634851679205894,0.3525640964508056,0.0716814873752643,246,2620
HSI,120,1,Ensemble,2018_Trade_War,0.0154022648930549,0.9548557996749878,0.0189282080159351,246,2620
HSI,120,5,ARIMA,2018_Trade_War,0.0274511108434832,0.8490070228511195,0.0346168073418527,246,2620
HSI,120,5,Bi-RNN,2018_Trade_War,0.0271534360945224,0.8578627705574036,0.0336734354079125,242,2620
HSI,120,5,Bi-GRU,2018_Trade_War,0.026777297258377,0.8636866211891174,0.0329763649218581,242,2620
HSI,120,5,Bi-LSTM,2018_Trade_War,0.0286250635981559,0.8465115427970886,0.0349922094924169,242,2620
HSI,120,5,PatchTST,2018_Trade_War,0.030488321557641,0.8161274790763855,0.038299397927961,242,2620
HSI,120,5,Mamba,2018_Trade_War,0.0278177857398986,0.8509787321090698,0.0344792403641596,242,2620
HSI,120,5,SNN,2018_Trade_War,0.0801168233156204,0.0315025448799133,0.087898765292958,242,2620
HSI,120,5,Ensemble,2018_Trade_War,0.0284670609980821,0.8513491749763489,0.0344363555027862,242,2620
HSI,120,10,ARIMA,2018_Trade_War,0.0367244437690052,0.7310300553426398,0.0462019721212109,246,2620
HSI,120,10,Bi-RNN,2018_Trade_War,0.0339664742350578,0.7817755937576294,0.0416818436844283,237,2620
HSI,120,10,Bi-GRU,2018_Trade_War,0.0337487459182739,0.7828593254089355,0.0415782193053271,237,2620
HSI,120,10,Bi-LSTM,2018_Trade_War,0.0364975109696388,0.7587902545928955,0.0438220533990734,237,2620
HSI,120,10,PatchTST,2018_Trade_War,0.0515913255512714,0.4938214421272278,0.0634814920712056,237,2620
HSI,120,10,Mamba,2018_Trade_War,0.035783864557743,0.7560582756996155,0.0440695199421792,237,2620
HSI,120,10,SNN,2018_Trade_War,0.0795695260167121,0.0057208538055419,0.0889711976530303,237,2620
HSI,120,10,Ensemble,2018_Trade_War,0.0329395979642868,0.7882276773452759,0.0410610299605714,237,2620
HSI,252,1,ARIMA,2018_Trade_War,0.0113332055603041,0.972976596467937,0.0146446386506624,246,2620
HSI,252,1,Bi-RNN,2018_Trade_War,0.0145488800480961,0.9606504440307616,0.0176717060288779,246,2620
HSI,252,1,Bi-GRU,2018_Trade_War,0.0119860228151083,0.9714378714561462,0.0150558083907691,246,2620
HSI,252,1,Bi-LSTM,2018_Trade_War,0.0135774975642561,0.9647743105888368,0.0167200813908076,246,2620
HSI,252,1,PatchTST,2018_Trade_War,0.0252179913222789,0.8754910230636597,0.031434673899806,246,2620
HSI,252,1,Mamba,2018_Trade_War,0.013666852377355,0.96060311794281,0.0176823377962709,246,2620
HSI,252,1,SNN,2018_Trade_War,0.0728238299489021,-0.0794836282730102,0.092558576837825,246,2620
HSI,252,1,Ensemble,2018_Trade_War,0.017543226480484,0.9416522979736328,0.0215189240107773,246,2620
HSI,252,5,ARIMA,2018_Trade_War,0.027227635229649,0.853440101432963,0.0341048555779952,246,2620
HSI,252,5,Bi-RNN,2018_Trade_War,0.026954174041748,0.8609632849693298,0.0333041466972841,242,2620
HSI,252,5,Bi-GRU,2018_Trade_War,0.0271755009889602,0.857154905796051,0.0337571835764976,242,2620
HSI,252,5,Bi-LSTM,2018_Trade_War,0.0293650440871715,0.8415682315826416,0.0355512332078568,242,2620
HSI,252,5,PatchTST,2018_Trade_War,0.0405881106853485,0.6870914101600647,0.0499622829493204,242,2620
HSI,252,5,Mamba,2018_Trade_War,0.0295658726245164,0.834963321685791,0.0362847202195568,242,2620
HSI,252,5,SNN,2018_Trade_War,0.0773622468113899,-0.1807856559753418,0.0970552595889817,242,2620
HSI,252,5,Ensemble,2018_Trade_War,0.0259622111916542,0.8718825578689575,0.0319696375360323,242,2620
HSI,252,10,ARIMA,2018_Trade_War,0.0360854776203844,0.7400855346375061,0.0454175666492759,246,2620
HSI,252,10,Bi-RNN,2018_Trade_War,0.0369626656174659,0.7503389716148376,0.0445831370897148,237,2620
HSI,252,10,Bi-GRU,2018_Trade_War,0.03368416801095,0.7697881460189819,0.0428113669594442,237,2620
HSI,252,10,Bi-LSTM,2018_Trade_War,0.0358047597110271,0.7576330304145813,0.043927045840408,237,2620
HSI,252,10,PatchTST,2018_Trade_War,0.0446033403277397,0.6077170372009277,0.0558849665399829,237,2620
HSI,252,10,Mamba,2018_Trade_War,0.0382878445088863,0.7293640375137329,0.0464181693019064,237,2620
HSI,252,10,SNN,2018_Trade_War,0.0704409703612327,0.0378476977348327,0.0875219906055113,237,2620
HSI,252,10,Ensemble,2018_Trade_War,0.0316377468407154,0.8093153834342957,0.0389630661465722,237,2620
HSI,30,1,ARIMA,2020_COVID_Crash,0.015501367256229,0.8926990127250304,0.0198320198039878,102,2620
HSI,30,1,Bi-RNN,2020_COVID_Crash,0.0134175326675176,0.9076441526412964,0.0183991284288776,102,2620
HSI,30,1,Bi-GRU,2020_COVID_Crash,0.0133977932855486,0.910351574420929,0.0181274365897124,102,2620
HSI,30,1,Bi-LSTM,2020_COVID_Crash,0.0133408959954977,0.9088422656059264,0.0182793964219116,102,2620
HSI,30,1,PatchTST,2020_COVID_Crash,0.0316361151635646,0.5253742933273315,0.0417100527132401,102,2620
HSI,30,1,Mamba,2020_COVID_Crash,0.013978567905724,0.903412938117981,0.0188158843457297,102,2620
HSI,30,1,SNN,2020_COVID_Crash,0.0367356315255165,0.3602946996688843,0.0484233794280216,102,2620
HSI,30,1,Ensemble,2020_COVID_Crash,0.0166598074138164,0.8563505411148071,0.0229465351158918,102,2620
HSI,30,5,ARIMA,2020_COVID_Crash,0.0328422241695877,0.4821603281769762,0.0435675108344484,102,2620
HSI,30,5,Bi-RNN,2020_COVID_Crash,0.0286474246531724,0.5932713747024536,0.0376974459770753,98,2620
HSI,30,5,Bi-GRU,2020_COVID_Crash,0.0300068072974681,0.5380095839500427,0.0401768624596507,98,2620
HSI,30,5,Bi-LSTM,2020_COVID_Crash,0.030893350020051,0.5502128601074219,0.039642684911477,98,2620
HSI,30,5,PatchTST,2020_COVID_Crash,0.0399143733084201,0.233166217803955,0.051761892445821,98,2620
HSI,30,5,Mamba,2020_COVID_Crash,0.0292739681899547,0.5880753397941589,0.0379374755800575,98,2620
HSI,30,5,SNN,2020_COVID_Crash,0.0389141030609607,0.2350919246673584,0.051696858411633,98,2620
HSI,30,5,Ensemble,2020_COVID_Crash,0.0284171048551797,0.546009361743927,0.0398274958287906,98,2620
HSI,30,10,ARIMA,2020_COVID_Crash,0.0447146246312073,0.006333440772148,0.0603511327129394,102,2620
HSI,30,10,Bi-RNN,2020_COVID_Crash,0.0390885882079601,0.0037872195243835,0.0536120675163253,93,2620
HSI,30,10,Bi-GRU,2020_COVID_Crash,0.0430032908916473,-0.0819499492645263,0.0558714704322825,93,2620
HSI,30,10,Bi-LSTM,2020_COVID_Crash,0.0384377874433994,-0.0189193487167358,0.0542196136627063,93,2620
HSI,30,10,PatchTST,2020_COVID_Crash,0.0492809861898422,-0.5982916355133057,0.0679069945526734,93,2620
HSI,30,10,Mamba,2020_COVID_Crash,0.0434712246060371,-0.0754270553588867,0.0557027962254937,93,2620
HSI,30,10,SNN,2020_COVID_Crash,0.0502538457512855,-0.4110606908798218,0.0638056842443045,93,2620
HSI,30,10,Ensemble,2020_COVID_Crash,0.0405116789042949,-0.0341361761093139,0.0546229782270468,93,2620
HSI,60,1,ARIMA,2020_COVID_Crash,0.0139600679298627,0.9036796206952288,0.0187898875294174,102,2620
HSI,60,1,Bi-RNN,2020_COVID_Crash,0.0135169988498091,0.906585931777954,0.0185042404483252,102,2620
HSI,60,1,Bi-GRU,2020_COVID_Crash,0.0136436950415372,0.9023171067237854,0.0189223188974566,102,2620
HSI,60,1,Bi-LSTM,2020_COVID_Crash,0.0136108137667179,0.9086330533027648,0.0183003627748083,102,2620
HSI,60,1,PatchTST,2020_COVID_Crash,0.0278094056993722,0.6362720727920532,0.0365134963235157,102,2620
HSI,60,1,Mamba,2020_COVID_Crash,0.0135459378361701,0.9095584750175476,0.0182074489466819,102,2620
HSI,60,1,SNN,2020_COVID_Crash,0.0470513068139553,-0.0572363138198852,0.0622516911177123,102,2620
HSI,60,1,Ensemble,2020_COVID_Crash,0.0169937815517187,0.844419538974762,0.0238804582546694,102,2620
HSI,60,5,ARIMA,2020_COVID_Crash,0.0311632719084986,0.5764571278510046,0.0394015926840498,102,2620
HSI,60,5,Bi-RNN,2020_COVID_Crash,0.0302747562527656,0.547881007194519,0.0397453115887736,98,2620
HSI,60,5,Bi-GRU,2020_COVID_Crash,0.0293286480009555,0.5651202201843262,0.0389802065896969,98,2620
HSI,60,5,Bi-LSTM,2020_COVID_Crash,0.0288034696131944,0.5847021341323853,0.0380924903905467,98,2620
HSI,60,5,PatchTST,2020_COVID_Crash,0.0368347130715847,0.3381735682487488,0.048087431588501,98,2620
HSI,60,5,Mamba,2020_COVID_Crash,0.0303800404071807,0.5623080730438232,0.0391060377917309,98,2620
HSI,60,5,SNN,2020_COVID_Crash,0.0562761835753917,-0.5443494319915771,0.0734568533607444,98,2620
HSI,60,5,Ensemble,2020_COVID_Crash,0.0296279322355985,0.5078299045562744,0.0414683891241516,98,2620
HSI,60,10,ARIMA,2020_COVID_Crash,0.0429093542554378,0.1113004283677765,0.0570745602351221,102,2620
HSI,60,10,Bi-RNN,2020_COVID_Crash,0.0400170087814331,-0.0679489374160766,0.0555087902055468,93,2620
HSI,60,10,Bi-GRU,2020_COVID_Crash,0.0412888154387474,-0.0810320377349853,0.0558477662268107,93,2620
HSI,60,10,Bi-LSTM,2020_COVID_Crash,0.0430406145751476,-0.1733020544052124,0.0581823729636388,93,2620
HSI,60,10,PatchTST,2020_COVID_Crash,0.0485555082559585,-0.3887972831726074,0.0633003245851875,93,2620
HSI,60,10,Mamba,2020_COVID_Crash,0.045059710741043,-0.2530856132507324,0.060128016782308,93,2620
HSI,60,10,SNN,2020_COVID_Crash,0.0613741502165794,-1.2149622440338137,0.0799410187073202,93,2620
HSI,60,10,Ensemble,2020_COVID_Crash,0.0407949835062027,-0.1396944522857666,0.0573430429286396,93,2620
HSI,90,1,ARIMA,2020_COVID_Crash,0.0136566533756312,0.9069694856986316,0.0184662112464984,102,2620
HSI,90,1,Bi-RNN,2020_COVID_Crash,0.0135307814925909,0.9054343700408936,0.0186179464606617,102,2620
HSI,90,1,Bi-GRU,2020_COVID_Crash,0.0133061967790126,0.9116458892822266,0.0179961067547015,102,2620
HSI,90,1,Bi-LSTM,2020_COVID_Crash,0.0132360765710473,0.9112878441810608,0.0180325295213421,102,2620
HSI,90,1,PatchTST,2020_COVID_Crash,0.0346679463982582,0.4045617580413818,0.04671791697879,102,2620
HSI,90,1,Mamba,2020_COVID_Crash,0.0138374920934438,0.906447410583496,0.0185179558563956,102,2620
HSI,90,1,SNN,2020_COVID_Crash,0.0483093298971653,-0.059674859046936,0.0623234400734932,102,2620
HSI,90,1,Ensemble,2020_COVID_Crash,0.0175040438771247,0.8335251808166504,0.0247024125656059,102,2620
HSI,90,5,ARIMA,2020_COVID_Crash,0.0317530407453519,0.5416313487311946,0.0409894926026683,102,2620
HSI,90,5,Bi-RNN,2020_COVID_Crash,0.0301215555518865,0.5438410639762878,0.0399224907473913,98,2620
HSI,90,5,Bi-GRU,2020_COVID_Crash,0.0299501866102218,0.5776122808456421,0.0384162674872873,98,2620
HSI,90,5,Bi-LSTM,2020_COVID_Crash,0.0287564303725957,0.5923812389373779,0.0377386718380735,98,2620
HSI,90,5,PatchTST,2020_COVID_Crash,0.0489219985902309,-0.3414554595947265,0.0684616991973872,98,2620
HSI,90,5,Mamba,2020_COVID_Crash,0.0303886067122221,0.5622560977935791,0.0391083582275581,98,2620
HSI,90,5,SNN,2020_COVID_Crash,0.0503526404500007,-0.2039008140563964,0.0648567070424909,98,2620
HSI,90,5,Ensemble,2020_COVID_Crash,0.0284203067421913,0.5150048732757568,0.0411650102866971,98,2620
HSI,90,10,ARIMA,2020_COVID_Crash,0.0442977160185527,0.0160960049167844,0.0600539323601429,102,2620
HSI,90,10,Bi-RNN,2020_COVID_Crash,0.0388212874531745,-0.0055937767028808,0.0538639014557848,93,2620
HSI,90,10,Bi-GRU,2020_COVID_Crash,0.0411755479872226,-0.049087643623352,0.0550164288907905,93,2620
HSI,90,10,Bi-LSTM,2020_COVID_Crash,0.0421626828610897,-0.16370689868927,0.057943979215436,93,2620
HSI,90,10,PatchTST,2020_COVID_Crash,0.0579508952796459,-1.3500466346740725,0.0823426325602778,93,2620
HSI,90,10,Mamba,2020_COVID_Crash,0.0419016666710376,-0.1336650848388672,0.0571911586766277,93,2620
HSI,90,10,SNN,2020_COVID_Crash,0.0542320683598518,-0.7503254413604736,0.0710633899503824,93,2620
HSI,90,10,Ensemble,2020_COVID_Crash,0.0394461043179035,-0.1542866230010986,0.0577089722223727,93,2620
HSI,120,1,ARIMA,2020_COVID_Crash,0.0135437349626251,0.9070213278663076,0.0184610652907101,102,2620
HSI,120,1,Bi-RNN,2020_COVID_Crash,0.0141405565664172,0.9021202921867372,0.0189413744358189,102,2620
HSI,120,1,Bi-GRU,2020_COVID_Crash,0.0133495116606354,0.9116161465644836,0.0179991339532724,102,2620
HSI,120,1,Bi-LSTM,2020_COVID_Crash,0.0133872292935848,0.9120255708694458,0.0179573947398469,102,2620
HSI,120,1,PatchTST,2020_COVID_Crash,0.0248636174947023,0.7170066833496094,0.03220721769597,102,2620
HSI,120,1,Mamba,2020_COVID_Crash,0.0131759420037269,0.9100059270858764,0.0181623517661344,102,2620
HSI,120,1,SNN,2020_COVID_Crash,0.0455051697790622,0.0412255525588989,0.0592820666849632,102,2620
HSI,120,1,Ensemble,2020_COVID_Crash,0.0149715924635529,0.8812998533248901,0.0208588713871332,102,2620
HSI,120,5,ARIMA,2020_COVID_Crash,0.030872424619265,0.5771561626098265,0.0393690641507729,102,2620
HSI,120,5,Bi-RNN,2020_COVID_Crash,0.0293993018567562,0.5621743202209473,0.0391120134905558,98,2620
HSI,120,5,Bi-GRU,2020_COVID_Crash,0.0302610304206609,0.5553850531578064,0.039414096048717,98,2620
HSI,120,5,Bi-LSTM,2020_COVID_Crash,0.0303399264812469,0.5462377071380615,0.0398174774863568,98,2620
HSI,120,5,PatchTST,2020_COVID_Crash,0.0318944081664085,0.3245152831077575,0.0485810945121041,98,2620
HSI,120,5,Mamba,2020_COVID_Crash,0.0293258596211671,0.5814641714096069,0.0382407021112281,98,2620
HSI,120,5,SNN,2020_COVID_Crash,0.0482390560209751,-0.1384673118591308,0.0630695646551886,98,2620
HSI,120,5,Ensemble,2020_COVID_Crash,0.0278189126402139,0.5414895415306091,0.0400252594648529,98,2620
HSI,120,10,ARIMA,2020_COVID_Crash,0.0428470082957242,0.093871357682676,0.0576315125293714,102,2620
HSI,120,10,Bi-RNN,2020_COVID_Crash,0.0404342003166675,-0.1112071275711059,0.0566218464239806,93,2620
HSI,120,10,Bi-GRU,2020_COVID_Crash,0.0424765683710575,-0.1413781642913818,0.0573853844708302,93,2620
HSI,120,10,Bi-LSTM,2020_COVID_Crash,0.0422844849526882,-0.1272319555282592,0.0570286580372045,93,2620
HSI,120,10,PatchTST,2020_COVID_Crash,0.0422367677092552,-0.2853078842163086,0.0608961869307817,93,2620
HSI,120,10,Mamba,2020_COVID_Crash,0.0409412458539009,-0.1239265203475952,0.0569449830482049,93,2620
HSI,120,10,SNN,2020_COVID_Crash,0.0535515919327735,-0.7159192562103271,0.0703614746505196,93,2620
HSI,120,10,Ensemble,2020_COVID_Crash,0.0374050959944725,-0.0609263181686401,0.0553259809581422,93,2620
HSI,252,1,ARIMA,2020_COVID_Crash,0.0133370063947891,0.9111428117438132,0.0180472640170992,102,2620
HSI,252,1,Bi-RNN,2020_COVID_Crash,0.0138245960697531,0.9011467695236206,0.0190353332397206,102,2620
HSI,252,1,Bi-GRU,2020_COVID_Crash,0.0136575968936085,0.9087116718292236,0.0182924880938662,102,2620
HSI,252,1,Bi-LSTM,2020_COVID_Crash,0.0132357450202107,0.9133692383766174,0.017819730205996,102,2620
HSI,252,1,PatchTST,2020_COVID_Crash,0.0271613076329231,0.6454873085021973,0.0360479873463691,102,2620
HSI,252,1,Mamba,2020_COVID_Crash,0.0135090723633766,0.9105621576309204,0.0181061381897315,102,2620
HSI,252,1,SNN,2020_COVID_Crash,0.0402311868965625,0.1800189018249511,0.0548235359326042,102,2620
HSI,252,1,Ensemble,2020_COVID_Crash,0.0151999127119779,0.8692226409912109,0.0218943192861371,102,2620
HSI,252,5,ARIMA,2020_COVID_Crash,0.0307424879480778,0.5877378226622836,0.0388733380262515,102,2620
HSI,252,5,Bi-RNN,2020_COVID_Crash,0.0305201783776283,0.5465659499168396,0.0398030726153885,98,2620
HSI,252,5,Bi-GRU,2020_COVID_Crash,0.0295027233660221,0.5713836550712585,0.0386984791421722,98,2620
HSI,252,5,Bi-LSTM,2020_COVID_Crash,0.0305427759885787,0.5539060831069946,0.0394795963385907,98,2620
HSI,252,5,PatchTST,2020_COVID_Crash,0.0357190333306789,0.2616414427757263,0.0507917530862218,98,2620
HSI,252,5,Mamba,2020_COVID_Crash,0.0299035534262657,0.5677382946014404,0.0388626949071674,98,2620
HSI,252,5,SNN,2020_COVID_Crash,0.0454128421843051,-0.0071718692779541,0.0593213915370678,98,2620
HSI,252,5,Ensemble,2020_COVID_Crash,0.0272141136229038,0.5616191625595093,0.0391368010312849,98,2620
HSI,252,10,ARIMA,2020_COVID_Crash,0.0418490251344435,0.1336902705684959,0.0563510074020217,102,2620
HSI,252,10,Bi-RNN,2020_COVID_Crash,0.0424538105726242,-0.2116949558258056,0.0591266341554423,93,2620
HSI,252,10,Bi-GRU,2020_COVID_Crash,0.0411483608186244,-0.0881996154785156,0.0560326025152549,93,2620
HSI,252,10,Bi-LSTM,2020_COVID_Crash,0.0448440536856651,-0.0909289121627807,0.0561028262196439,93,2620
HSI,252,10,PatchTST,2020_COVID_Crash,0.0415456891059875,-0.1805113554000854,0.0583608468858256,93,2620
HSI,252,10,Mamba,2020_COVID_Crash,0.0426142960786819,-0.1460523605346679,0.0575027683455912,93,2620
HSI,252,10,SNN,2020_COVID_Crash,0.0482791066169738,-0.3769139051437378,0.0630289249736039,93,2620
HSI,252,10,Ensemble,2020_COVID_Crash,0.0359771624207496,0.0324092507362365,0.0528362975804176,93,2620
HSI,30,1,ARIMA,2022_Rate_Hike,0.0126583449433026,0.9675268410273784,0.0169524438961504,246,2620
HSI,30,1,Bi-RNN,2022_Rate_Hike,0.0116071533411741,0.9711427688598632,0.0159807580534367,246,2620
HSI,30,1,Bi-GRU,2022_Rate_Hike,0.0119240013882517,0.9711593389511108,0.0159761753084906,246,2620
HSI,30,1,Bi-LSTM,2022_Rate_Hike,0.0138162309303879,0.9654058814048768,0.0174973098715382,246,2620
HSI,30,1,PatchTST,2022_Rate_Hike,0.0288822520524263,0.8426620364189148,0.0373152867583236,246,2620
HSI,30,1,Mamba,2022_Rate_Hike,0.0124970003962516,0.968375325202942,0.0167295043620269,246,2620
HSI,30,1,SNN,2022_Rate_Hike,0.02702222391963,0.8762156963348389,0.0330980809585288,246,2620
HSI,30,1,Ensemble,2022_Rate_Hike,0.0147220278158783,0.958315908908844,0.0192068071554481,246,2620
HSI,30,5,ARIMA,2022_Rate_Hike,0.0286700544977434,0.8407989264069355,0.0375355723542049,246,2620
HSI,30,5,Bi-RNN,2022_Rate_Hike,0.0287360902875661,0.8571847677230835,0.0354146008087689,242,2620
