Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples
HSI,252,1,Bi-GRU,2010_Euro_Debt_Crisis,0.01004207693040371,0.9697738289833069,0.012923247382591763,555
HSI,252,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.010277587920427322,0.9686093926429749,0.01316982064203981,555
HSI,252,1,PatchTST,2010_Euro_Debt_Crisis,0.06260894238948822,-0.07249093055725098,0.07697983317007066,555
HSI,252,1,Mamba,2010_Euro_Debt_Crisis,0.009519683197140694,0.9716561436653137,0.012514389243215747,555
HSI,252,1,SNN,2010_Euro_Debt_Crisis,0.051920086145401,0.17417871952056885,0.06754966133643917,555
HSI,252,1,Ensemble,2010_Euro_Debt_Crisis,0.01851898990571499,0.8829593658447266,0.025430123619142847,555
HSI,252,5,ARIMA,2010_Euro_Debt_Crisis,0.020254723781778436,0.8819675675995063,0.025537643628943625,555
HSI,252,5,Bi-RNN,2010_Euro_Debt_Crisis,0.021606117486953735,0.8655737638473511,0.02733745246983588,551
HSI,252,5,Bi-GRU,2010_Euro_Debt_Crisis,0.022426383569836617,0.8580788373947144,0.028089216560496285,551
HSI,252,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.024855829775333405,0.830671489238739,0.030681820453367165,551
HSI,252,5,PatchTST,2010_Euro_Debt_Crisis,0.05195805802941322,0.17463219165802002,0.06773916636749323,551
HSI,252,5,Mamba,2010_Euro_Debt_Crisis,0.02634333074092865,0.7974054217338562,0.03356061822228406,551
HSI,252,5,SNN,2010_Euro_Debt_Crisis,0.055468663573265076,0.04847240447998047,0.07273220532271686,551
HSI,252,5,Ensemble,2010_Euro_Debt_Crisis,0.024940334260463715,0.8005638718605042,0.033297988768924563,551
HSI,252,10,ARIMA,2010_Euro_Debt_Crisis,0.029083364354831293,0.7665614753138655,0.03591421751033228,555
HSI,252,10,Bi-RNN,2010_Euro_Debt_Crisis,0.02865796536207199,0.7670146822929382,0.036117297462937126,546
HSI,252,10,Bi-GRU,2010_Euro_Debt_Crisis,0.030447600409388542,0.7485848665237427,0.037518605506771406,546
HSI,252,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.030621683225035667,0.7432382702827454,0.037915442698553785,546
HSI,252,10,PatchTST,2010_Euro_Debt_Crisis,0.07005106657743454,-0.3258702754974365,0.0861591709660173,546
HSI,252,10,Mamba,2010_Euro_Debt_Crisis,0.03256860375404358,0.7090564370155334,0.040360389800555375,546
HSI,252,10,SNN,2010_Euro_Debt_Crisis,0.07293332368135452,-0.6611735820770264,0.09644028857198943,546
HSI,252,10,Ensemble,2010_Euro_Debt_Crisis,0.03355458378791809,0.6519057154655457,0.04414682017796379,546
HSI,30,1,ARIMA,2015_China_Crash,0.011374370492483283,0.973934845137973,0.015559429267390639,186
HSI,30,1,Bi-RNN,2015_China_Crash,0.011352824047207832,0.9765636920928955,0.014753949621949593,186
HSI,30,1,Bi-GRU,2015_China_Crash,0.01073024608194828,0.977540910243988,0.01444308012030804,186
HSI,30,1,Bi-LSTM,2015_China_Crash,0.01105992216616869,0.9773039817810059,0.014519056015015202,186
HSI,30,1,PatchTST,2015_China_Crash,0.024068491533398628,0.8944015502929688,0.03131787372292258,186
HSI,30,1,Mamba,2015_China_Crash,0.01137804426252842,0.9768964052200317,0.014648846282818288,186
HSI,30,1,SNN,2015_China_Crash,0.025356769561767578,0.8971648216247559,0.030905400317841062,186
HSI,30,1,Ensemble,2015_China_Crash,0.012557458132505417,0.9691346883773804,0.016931641137755325,186
HSI,30,5,ARIMA,2015_China_Crash,0.02564493197975854,0.8723739202003848,0.03442969874048808,186
HSI,30,5,Bi-RNN,2015_China_Crash,0.023330166935920715,0.8904765248298645,0.03067732864931747,182
HSI,30,5,Bi-GRU,2015_China_Crash,0.022750256583094597,0.8971453309059143,0.029728702098163112,182
HSI,30,5,Bi-LSTM,2015_China_Crash,0.023353710770606995,0.8916332721710205,0.030514902951289495,182
HSI,30,5,PatchTST,2015_China_Crash,0.03288605809211731,0.787531316280365,0.04272788852641768,182
HSI,30,5,Mamba,2015_China_Crash,0.02571956068277359,0.8645371198654175,0.034117253365266366,182
HSI,30,5,SNN,2015_China_Crash,0.033929795026779175,0.7787874937057495,0.04359822695057559,182
HSI,30,5,Ensemble,2015_China_Crash,0.024986661970615387,0.8744957447052002,0.03283925030420424,182
HSI,30,10,ARIMA,2015_China_Crash,0.036925012216034205,0.740328482495038,0.04911064814757971,186
HSI,30,10,Bi-RNN,2015_China_Crash,0.03544451668858528,0.7247072458267212,0.046522148596512006,177
HSI,30,10,Bi-GRU,2015_China_Crash,0.031538285315036774,0.7719392776489258,0.04234358641242701,177
HSI,30,10,Bi-LSTM,2015_China_Crash,0.03716631606221199,0.7092252969741821,0.04781241908175658,177
HSI,30,10,PatchTST,2015_China_Crash,0.05008285865187645,0.528611421585083,0.06087681449145656,177
HSI,30,10,Mamba,2015_China_Crash,0.0336100198328495,0.7411811351776123,0.04510869951621111,177
HSI,30,10,SNN,2015_China_Crash,0.04267626255750656,0.6334911584854126,0.053679021109029904,177
HSI,30,10,Ensemble,2015_China_Crash,0.03615612909197807,0.7190970182418823,0.04699380293548384,177
HSI,60,1,ARIMA,2015_China_Crash,0.011086359584320048,0.9769431985093318,0.014633999576615696,186
HSI,60,1,Bi-RNN,2015_China_Crash,0.011210707947611809,0.9756983518600464,0.015023861070764035,186
HSI,60,1,Bi-GRU,2015_China_Crash,0.010941236279904842,0.9775357842445374,0.014444716265205732,186
HSI,60,1,Bi-LSTM,2015_China_Crash,0.011206477880477905,0.977099597454071,0.01458427663059166,186
HSI,60,1,PatchTST,2015_China_Crash,0.029802260920405388,0.8442029356956482,0.038040229990101544,186
HSI,60,1,Mamba,2015_China_Crash,0.011048899963498116,0.978203296661377,0.01422850171260638,186
HSI,60,1,SNN,2015_China_Crash,0.04362363740801811,0.7098768353462219,0.051910440757776136,186
HSI,60,1,Ensemble,2015_China_Crash,0.015139657072722912,0.956242024898529,0.020160072700214273,186
HSI,60,5,ARIMA,2015_China_Crash,0.024551271376676186,0.8902625659393604,0.03192573529164872,186
HSI,60,5,Bi-RNN,2015_China_Crash,0.023451663553714752,0.8931686282157898,0.030297954883445378,182
HSI,60,5,Bi-GRU,2015_China_Crash,0.024195576086640358,0.8840660452842712,0.03156234689241042,182
HSI,60,5,Bi-LSTM,2015_China_Crash,0.023593425750732422,0.8887912034988403,0.030912461371673406,182
HSI,60,5,PatchTST,2015_China_Crash,0.04484674334526062,0.6321437358856201,0.05622157928595124,182
HSI,60,5,Mamba,2015_China_Crash,0.02426612190902233,0.8803765177726746,0.032060638544379766,182
HSI,60,5,SNN,2015_China_Crash,0.0485401526093483,0.589577317237854,0.059385391787850704,182
HSI,60,5,Ensemble,2015_China_Crash,0.026323674246668816,0.8570703268051147,0.03504492598212951,182
HSI,60,10,ARIMA,2015_China_Crash,0.034083831266746856,0.7751327559901303,0.04570109505993442,186
HSI,60,10,Bi-RNN,2015_China_Crash,0.036038920283317566,0.721217691898346,0.04681607108618829,177
HSI,60,10,Bi-GRU,2015_China_Crash,0.0367446206510067,0.7093329429626465,0.047803560333597624,177
HSI,60,10,Bi-LSTM,2015_China_Crash,0.032711293548345566,0.7482948303222656,0.044484473536020155,177
HSI,60,10,PatchTST,2015_China_Crash,0.058515116572380066,0.37763386964797974,0.06994962101801126,177
HSI,60,10,Mamba,2015_China_Crash,0.03818747401237488,0.7000948190689087,0.04855727894681345,177
HSI,60,10,SNN,2015_China_Crash,0.051440633833408356,0.5151739716529846,0.06173839558220003,177
HSI,60,10,Ensemble,2015_China_Crash,0.037024736404418945,0.696338415145874,0.04886043433311862,177
HSI,90,1,ARIMA,2015_China_Crash,0.010861718808646222,0.9775479114668912,0.014440820872256798,186
HSI,90,1,Bi-RNN,2015_China_Crash,0.011478138156235218,0.9759480953216553,0.01494646485408179,186
HSI,90,1,Bi-GRU,2015_China_Crash,0.010699255391955376,0.9782568216323853,0.014211020700631632,186
HSI,90,1,Bi-LSTM,2015_China_Crash,0.010568602941930294,0.9790067076683044,0.013963813843796295,186
HSI,90,1,PatchTST,2015_China_Crash,0.032708872109651566,0.813586950302124,0.041610377848530326,186
HSI,90,1,Mamba,2015_China_Crash,0.011404735967516899,0.9766808152198792,0.014717031847527791,186
HSI,90,1,SNN,2015_China_Crash,0.052073877304792404,0.6086277961730957,0.06029183370314538,186
HSI,90,1,Ensemble,2015_China_Crash,0.015859510749578476,0.9535811543464661,0.02076398486669469,186
HSI,90,5,ARIMA,2015_China_Crash,0.02483891487890147,0.8852742953000295,0.03264328636408866,186
HSI,90,5,Bi-RNN,2015_China_Crash,0.024785848334431648,0.8781658411026001,0.032355527323027704,182
HSI,90,5,Bi-GRU,2015_China_Crash,0.023714283481240273,0.887759268283844,0.031055551417947688,182
HSI,90,5,Bi-LSTM,2015_China_Crash,0.024048108607530594,0.8852765560150146,0.031397132288415945,182
HSI,90,5,PatchTST,2015_China_Crash,0.05952667444944382,0.3868613839149475,0.07258439959267261,182
HSI,90,5,Mamba,2015_China_Crash,0.024166669696569443,0.882256269454956,0.03180774093882132,182
HSI,90,5,SNN,2015_China_Crash,0.05673829838633537,0.4979877471923828,0.0656781815571416,182
HSI,90,5,Ensemble,2015_China_Crash,0.02787681482732296,0.8373645544052124,0.03738278133865381,182
HSI,90,10,ARIMA,2015_China_Crash,0.03501741348002083,0.7595187511228392,0.04726113173386079,186
HSI,90,10,Bi-RNN,2015_China_Crash,0.036842960864305496,0.7145943641662598,0.047368936594329926,177
HSI,90,10,Bi-GRU,2015_China_Crash,0.03676658868789673,0.7133161425590515,0.047474891863893635,177
HSI,90,10,Bi-LSTM,2015_China_Crash,0.03617483377456665,0.7203207015991211,0.046891328828608254,177
HSI,90,10,PatchTST,2015_China_Crash,0.05661103501915932,0.38230371475219727,0.06968669419400089,177
HSI,90,10,Mamba,2015_China_Crash,0.03816903010010719,0.6936157941818237,0.04907898358720751,177
HSI,90,10,SNN,2015_China_Crash,0.058811575174331665,0.40444666147232056,0.0684262459518072,177
HSI,90,10,Ensemble,2015_China_Crash,0.03738289698958397,0.6905978918075562,0.04932010986093737,177
HSI,120,1,ARIMA,2015_China_Crash,0.010705924006763663,0.9785559142137844,0.014112932873065332,186
HSI,120,1,Bi-RNN,2015_China_Crash,0.013351165689527988,0.9679369926452637,0.01725701837554951,186
HSI,120,1,Bi-GRU,2015_China_Crash,0.010863597504794598,0.9779028296470642,0.014326230042026804,186
HSI,120,1,Bi-LSTM,2015_China_Crash,0.010601946152746677,0.9789887070655823,0.013969786497018853,186
HSI,120,1,PatchTST,2015_China_Crash,0.024351201951503754,0.8956180810928345,0.031136961169035568,186
HSI,120,1,Mamba,2015_China_Crash,0.01167725957930088,0.9761673808097839,0.014878164903135389,186
HSI,120,1,SNN,2015_China_Crash,0.045833028852939606,0.6776629686355591,0.05471654103845838,186
HSI,120,1,Ensemble,2015_China_Crash,0.013698832131922245,0.9648650884628296,0.018064796852906663,186
HSI,120,5,ARIMA,2015_China_Crash,0.024543675864048403,0.8888468288821815,0.032131014383400346,186
HSI,120,5,Bi-RNN,2015_China_Crash,0.024730941280722618,0.8801714181900024,0.03208811236938857,182
HSI,120,5,Bi-GRU,2015_China_Crash,0.023425495252013206,0.8912843465805054,0.030563985824730116,182
HSI,120,5,Bi-LSTM,2015_China_Crash,0.023654382675886154,0.8927746415138245,0.030353775061903954,182
HSI,120,5,PatchTST,2015_China_Crash,0.03437280282378197,0.7773397564888,0.0437406556014849,182
HSI,120,5,Mamba,2015_China_Crash,0.024151943624019623,0.8815967440605164,0.031896703816042635,182
HSI,120,5,SNN,2015_China_Crash,0.04707356169819832,0.5679000616073608,0.0609334938248537,182
HSI,120,5,Ensemble,2015_China_Crash,0.02420518919825554,0.874152660369873,0.032884101217855385,182
HSI,120,10,ARIMA,2015_China_Crash,0.03480286877110024,0.7668652701202836,0.04653363674522797,186
HSI,120,10,Bi-RNN,2015_China_Crash,0.038170915096998215,0.6921147108078003,0.04919906385245175,177
HSI,120,10,Bi-GRU,2015_China_Crash,0.03456250950694084,0.7388902902603149,0.04530789027114794,177
HSI,120,10,Bi-LSTM,2015_China_Crash,0.036422863602638245,0.7204952239990234,0.04687669621815957,177
HSI,120,10,PatchTST,2015_China_Crash,0.07255825400352478,0.0328790545463562,0.08719724694242308,177
HSI,120,10,Mamba,2015_China_Crash,0.03672171011567116,0.7165365219116211,0.047207492554651447,177
HSI,120,10,SNN,2015_China_Crash,0.04859423264861107,0.5599958300590515,0.05881536218669496,177
HSI,120,10,Ensemble,2015_China_Crash,0.03686080127954483,0.6943952441215515,0.04901651517848916,177
HSI,252,1,ARIMA,2015_China_Crash,0.010749541107384948,0.9783222209395744,0.014189624429334616,186
HSI,252,1,Bi-RNN,2015_China_Crash,0.012127267196774483,0.9734665155410767,0.015698585610318925,186
HSI,252,1,Bi-GRU,2015_China_Crash,0.010580947622656822,0.979243814945221,0.01388472355789131,186
HSI,252,1,Bi-LSTM,2015_China_Crash,0.01124459970742464,0.9766532182693481,0.014725734004543647,186
HSI,252,1,PatchTST,2015_China_Crash,0.03327056020498276,0.8276437520980835,0.04001078246586362,186
HSI,252,1,Mamba,2015_China_Crash,0.010906103998422623,0.9779426455497742,0.014313310437091751,186
HSI,252,1,SNN,2015_China_Crash,0.06326878815889359,0.38277673721313477,0.07571547974807105,186
HSI,252,1,Ensemble,2015_China_Crash,0.01818094402551651,0.9420838356018066,0.02319334808148561,186
HSI,252,5,ARIMA,2015_China_Crash,0.0239536919392315,0.8956427262445509,0.031133279487633295,186
HSI,252,5,Bi-RNN,2015_China_Crash,0.028030825778841972,0.8501054048538208,0.03588863294949659,182
HSI,252,5,Bi-GRU,2015_China_Crash,0.02786426804959774,0.8516298532485962,0.0357056723699057,182
HSI,252,5,Bi-LSTM,2015_China_Crash,0.025540556758642197,0.8762356042861938,0.03261082574341223,182
HSI,252,5,PatchTST,2015_China_Crash,0.04134882241487503,0.6836205124855042,0.05213965063324973,182
HSI,252,5,Mamba,2015_China_Crash,0.024905918166041374,0.8791333436965942,0.03222679911150913,182
HSI,252,5,SNN,2015_China_Crash,0.03665456175804138,0.7504650354385376,0.04630519328348789,182
HSI,252,5,Ensemble,2015_China_Crash,0.02548052743077278,0.8631294369697571,0.0342940647689008,182
HSI,252,10,ARIMA,2015_China_Crash,0.03400254515500632,0.7828571263041654,0.04490930130561623,186
HSI,252,10,Bi-RNN,2015_China_Crash,0.03767891973257065,0.7002546191215515,0.04854434279497602,177
HSI,252,10,Bi-GRU,2015_China_Crash,0.03655526787042618,0.7155623435974121,0.047288540731236596,177
HSI,252,10,Bi-LSTM,2015_China_Crash,0.04457354545593262,0.6130163669586182,0.05515802148238151,177
HSI,252,10,PatchTST,2015_China_Crash,0.06650645285844803,0.2431156039237976,0.07713955816041564,177
HSI,252,10,Mamba,2015_China_Crash,0.03523683175444603,0.7296369671821594,0.04610372603080975,177
HSI,252,10,SNN,2015_China_Crash,0.04070975258946419,0.6658363342285156,0.05125568293691662,177
HSI,252,10,Ensemble,2015_China_Crash,0.03864885866641998,0.6904571056365967,0.04933132993924715,177
HSI,30,1,ARIMA,2018_Trade_War,0.011928931757280327,0.9700390301760599,0.015420077999066287,246
HSI,30,1,Bi-RNN,2018_Trade_War,0.016386937350034714,0.9487075805664062,0.02017600488100258,246
HSI,30,1,Bi-GRU,2018_Trade_War,0.012700268998742104,0.9684555530548096,0.01582231306595866,246
HSI,30,1,Bi-LSTM,2018_Trade_War,0.012709083035588264,0.9677589535713196,0.015996062292689878,246
HSI,30,1,PatchTST,2018_Trade_War,0.027877837419509888,0.8530229330062866,0.03415335424183366,246
HSI,30,1,Mamba,2018_Trade_War,0.013117694295942783,0.9667713642120361,0.0162392142010394,246
HSI,30,1,SNN,2018_Trade_War,0.03587992489337921,0.7609928846359253,0.043552596315722523,246
HSI,30,1,Ensemble,2018_Trade_War,0.017086362466216087,0.9465584754943848,0.020594344763549818,246
HSI,30,5,ARIMA,2018_Trade_War,0.028243726477820814,0.8441841710526209,0.035165307883681315,246
HSI,30,5,Bi-RNN,2018_Trade_War,0.02727898769080639,0.8589338064193726,0.033546328896855715,242
HSI,30,5,Bi-GRU,2018_Trade_War,0.026898374781012535,0.8613693714141846,0.03325547271116592,242
HSI,30,5,Bi-LSTM,2018_Trade_War,0.02793315425515175,0.856167197227478,0.03387368862767348,242
HSI,30,5,PatchTST,2018_Trade_War,0.0315813273191452,0.7920717597007751,0.04072773750768139,242
HSI,30,5,Mamba,2018_Trade_War,0.027527835220098495,0.8557952642440796,0.03391745482987568,242
HSI,30,5,SNN,2018_Trade_War,0.04402795806527138,0.6337732076644897,0.05405160632244324,242
HSI,30,5,Ensemble,2018_Trade_War,0.027808137238025665,0.8543806076049805,0.034083421564026835,242
HSI,30,10,ARIMA,2018_Trade_War,0.03638300362365327,0.7017637225626849,0.04865067518133429,246
HSI,30,10,Bi-RNN,2018_Trade_War,0.03604312613606453,0.7607395052909851,0.04364462475940353,237
HSI,30,10,Bi-GRU,2018_Trade_War,0.03351692482829094,0.784246563911438,0.041445187095233045,237
HSI,30,10,Bi-LSTM,2018_Trade_War,0.04076458886265755,0.6929091811180115,0.049445716892872506,237
HSI,30,10,PatchTST,2018_Trade_War,0.03583468496799469,0.7239367961883545,0.04688128786829274,237
HSI,30,10,Mamba,2018_Trade_War,0.03755791485309601,0.7299525737762451,0.0463676739798127,237
HSI,30,10,SNN,2018_Trade_War,0.047446537762880325,0.5745855569839478,0.05819710349930824,237
HSI,30,10,Ensemble,2018_Trade_War,0.035009704530239105,0.7714107036590576,0.0426602328169413,237
HSI,60,1,ARIMA,2018_Trade_War,0.011722598521547346,0.9711276020661,0.015137357377298257,246
HSI,60,1,Bi-RNN,2018_Trade_War,0.015140374191105366,0.9558522701263428,0.01871814225470803,246
HSI,60,1,Bi-GRU,2018_Trade_War,0.011770825833082199,0.9721988439559937,0.014853886465500756,246
HSI,60,1,Bi-LSTM,2018_Trade_War,0.013439018279314041,0.9651104807853699,0.01664011175131995,246
HSI,60,1,PatchTST,2018_Trade_War,0.02074921317398548,0.9191488027572632,0.025330969761407876,246
HSI,60,1,Mamba,2018_Trade_War,0.01253517996519804,0.9680535197257996,0.015922827871235404,246
HSI,60,1,SNN,2018_Trade_War,0.0574767179787159,0.4669387936592102,0.06504248876396271,246
HSI,60,1,Ensemble,2018_Trade_War,0.01766347512602806,0.9420970678329468,0.02143675229413233,246
HSI,60,5,ARIMA,2018_Trade_War,0.027797772614390318,0.841891077703719,0.03542312128646285,246
HSI,60,5,Bi-RNN,2018_Trade_War,0.033137086778879166,0.7887177467346191,0.04105490268411329,242
HSI,60,5,Bi-GRU,2018_Trade_War,0.027029836550354958,0.8600866198539734,0.033408973172592574,242
HSI,60,5,Bi-LSTM,2018_Trade_War,0.030244138091802597,0.8332749605178833,0.03646985135329686,242
HSI,60,5,PatchTST,2018_Trade_War,0.03526782616972923,0.7483227252960205,0.044807997222120824,242
HSI,60,5,Mamba,2018_Trade_War,0.028561701998114586,0.8421360850334167,0.03548746580972634,242
HSI,60,5,SNN,2018_Trade_War,0.06768405437469482,0.2551034688949585,0.07708706406423203,242
HSI,60,5,Ensemble,2018_Trade_War,0.027121268212795258,0.8603819012641907,0.033373701335410254,242
HSI,60,10,ARIMA,2018_Trade_War,0.03715275338775551,0.6995798759361291,0.04882847351249452,246
HSI,60,10,Bi-RNN,2018_Trade_War,0.03605930134654045,0.7493629455566406,0.04467020336110971,237
HSI,60,10,Bi-GRU,2018_Trade_War,0.0330507755279541,0.7846661806106567,0.04140486962338719,237
HSI,60,10,Bi-LSTM,2018_Trade_War,0.03834042698144913,0.7374571561813354,0.04571885374227579,237
HSI,60,10,PatchTST,2018_Trade_War,0.04612351208925247,0.5836751461029053,0.05757201776050952,237
HSI,60,10,Mamba,2018_Trade_War,0.0358552485704422,0.7515496015548706,0.04447491265236628,237
HSI,60,10,SNN,2018_Trade_War,0.07982073724269867,-0.03580760955810547,0.09081023683340186,237
HSI,60,10,Ensemble,2018_Trade_War,0.03364666923880577,0.776544451713562,0.04217847268336518,237
HSI,90,1,ARIMA,2018_Trade_War,0.011267006933751957,0.9730145471280782,0.014634351845601698,246
HSI,90,1,Bi-RNN,2018_Trade_War,0.015444215387105942,0.9544257521629333,0.01901815169768091,246
HSI,90,1,Bi-GRU,2018_Trade_War,0.012299555353820324,0.9697464108467102,0.015495198398332074,246
HSI,90,1,Bi-LSTM,2018_Trade_War,0.013957048766314983,0.9623799920082092,0.017278979397978227,246
HSI,90,1,PatchTST,2018_Trade_War,0.03752807527780533,0.7371111512184143,0.045676697625993294,246
HSI,90,1,Mamba,2018_Trade_War,0.011936268769204617,0.9715662598609924,0.015021920381539072,246
HSI,90,1,SNN,2018_Trade_War,0.06036749109625816,0.4272316098213196,0.06742145978019577,246
HSI,90,1,Ensemble,2018_Trade_War,0.015972746536135674,0.9508650898933411,0.01974711339112123,246
HSI,90,5,ARIMA,2018_Trade_War,0.027623172066196293,0.8481203368667413,0.03471829983624386,246
HSI,90,5,Bi-RNN,2018_Trade_War,0.02710653841495514,0.8603324890136719,0.03337961162672262,242
HSI,90,5,Bi-GRU,2018_Trade_War,0.027635443955659866,0.8517059087753296,0.03439501307148379,242
HSI,90,5,Bi-LSTM,2018_Trade_War,0.031061889603734016,0.825192391872406,0.03734338847488117,242
HSI,90,5,PatchTST,2018_Trade_War,0.033244550228118896,0.7820819616317749,0.04169462785083668,242
HSI,90,5,Mamba,2018_Trade_War,0.03143724799156189,0.8067032098770142,0.03926863669396632,242
HSI,90,5,SNN,2018_Trade_War,0.08657515048980713,-0.049733757972717285,0.09151096153947427,242
HSI,90,5,Ensemble,2018_Trade_War,0.0295553021132946,0.8360944390296936,0.03616016551146729,242
HSI,90,10,ARIMA,2018_Trade_War,0.036673249672565106,0.7294092851428768,0.046340965922823045,246
HSI,90,10,Bi-RNN,2018_Trade_War,0.033630505204200745,0.7853272557258606,0.041341263790913504,237
HSI,90,10,Bi-GRU,2018_Trade_War,0.0329783670604229,0.7885615825653076,0.04102864938527315,237
HSI,90,10,Bi-LSTM,2018_Trade_War,0.04278649017214775,0.6770526170730591,0.05070620732423775,237
HSI,90,10,PatchTST,2018_Trade_War,0.039302319288253784,0.6958578824996948,0.04920775890622385,237
HSI,90,10,Mamba,2018_Trade_War,0.03509340062737465,0.7626882195472717,0.043466522755440926,237
HSI,90,10,SNN,2018_Trade_War,0.09000163525342941,-0.15362584590911865,0.09583579812646516,237
HSI,90,10,Ensemble,2018_Trade_War,0.03443978354334831,0.7777913808822632,0.04206062301609365,237
HSI,120,1,ARIMA,2018_Trade_War,0.011502666599782337,0.9724403549070172,0.014789226052958812,246
HSI,120,1,Bi-RNN,2018_Trade_War,0.01622251607477665,0.9504410028457642,0.019832152126348496,246
HSI,120,1,Bi-GRU,2018_Trade_War,0.011926943436264992,0.9716477990150452,0.015000375305884786,246
HSI,120,1,Bi-LSTM,2018_Trade_War,0.012588730081915855,0.9687628746032715,0.015745046396823306,246
HSI,120,1,PatchTST,2018_Trade_War,0.04138849303126335,0.6958966255187988,0.049126886458520966,246
HSI,120,1,Mamba,2018_Trade_War,0.011948615312576294,0.9714316725730896,0.01505743642530026,246
HSI,120,1,SNN,2018_Trade_War,0.06348516792058945,0.35256409645080566,0.07168148737526432,246
HSI,120,1,Ensemble,2018_Trade_War,0.015402264893054962,0.9548557996749878,0.01892820801593515,246
HSI,120,5,ARIMA,2018_Trade_War,0.027451110843483253,0.8490070228511195,0.03461680734185272,246
HSI,120,5,Bi-RNN,2018_Trade_War,0.027153436094522476,0.8578627705574036,0.03367343540791258,242
HSI,120,5,Bi-GRU,2018_Trade_War,0.026777297258377075,0.8636866211891174,0.032976364921858174,242
HSI,120,5,Bi-LSTM,2018_Trade_War,0.028625063598155975,0.8465115427970886,0.03499220949241695,242
HSI,120,5,PatchTST,2018_Trade_War,0.03048832155764103,0.8161274790763855,0.03829939792796107,242
HSI,120,5,Mamba,2018_Trade_War,0.02781778573989868,0.8509787321090698,0.03447924036415969,242
HSI,120,5,SNN,2018_Trade_War,0.08011682331562042,0.03150254487991333,0.08789876529295802,242
HSI,120,5,Ensemble,2018_Trade_War,0.02846706099808216,0.8513491749763489,0.03443635550278627,242
HSI,120,10,ARIMA,2018_Trade_War,0.03672444376900528,0.7310300553426398,0.04620197212121095,246
HSI,120,10,Bi-RNN,2018_Trade_War,0.03396647423505783,0.7817755937576294,0.04168184368442834,237
HSI,120,10,Bi-GRU,2018_Trade_War,0.033748745918273926,0.7828593254089355,0.041578219305327166,237
HSI,120,10,Bi-LSTM,2018_Trade_War,0.036497510969638824,0.7587902545928955,0.04382205339907345,237
HSI,120,10,PatchTST,2018_Trade_War,0.05159132555127144,0.4938214421272278,0.06348149207120567,237
HSI,120,10,Mamba,2018_Trade_War,0.03578386455774307,0.7560582756996155,0.044069519942179274,237
HSI,120,10,SNN,2018_Trade_War,0.07956952601671219,0.005720853805541992,0.08897119765303035,237
HSI,120,10,Ensemble,2018_Trade_War,0.032939597964286804,0.7882276773452759,0.04106102996057148,237
HSI,252,1,ARIMA,2018_Trade_War,0.01133320556030419,0.972976596467937,0.014644638650662426,246
HSI,252,1,Bi-RNN,2018_Trade_War,0.01454888004809618,0.9606504440307617,0.017671706028877986,246
HSI,252,1,Bi-GRU,2018_Trade_War,0.0119860228151083,0.9714378714561462,0.015055808390769148,246
HSI,252,1,Bi-LSTM,2018_Trade_War,0.013577497564256191,0.9647743105888367,0.016720081390807662,246
HSI,252,1,PatchTST,2018_Trade_War,0.025217991322278976,0.8754910230636597,0.031434673899806066,246
HSI,252,1,Mamba,2018_Trade_War,0.013666852377355099,0.9606031179428101,0.017682337796270924,246
HSI,252,1,SNN,2018_Trade_War,0.07282382994890213,-0.07948362827301025,0.09255857683782509,246
HSI,252,1,Ensemble,2018_Trade_War,0.01754322648048401,0.9416522979736328,0.02151892401077737,246
HSI,252,5,ARIMA,2018_Trade_War,0.027227635229649032,0.853440101432963,0.034104855577995204,246
HSI,252,5,Bi-RNN,2018_Trade_War,0.026954174041748047,0.8609632849693298,0.033304146697284154,242
HSI,252,5,Bi-GRU,2018_Trade_War,0.027175500988960266,0.857154905796051,0.033757183576497665,242
HSI,252,5,Bi-LSTM,2018_Trade_War,0.029365044087171555,0.8415682315826416,0.03555123320785687,242
HSI,252,5,PatchTST,2018_Trade_War,0.04058811068534851,0.6870914101600647,0.049962282949320466,242
HSI,252,5,Mamba,2018_Trade_War,0.029565872624516487,0.834963321685791,0.0362847202195568,242
HSI,252,5,SNN,2018_Trade_War,0.07736224681138992,-0.1807856559753418,0.09705525958898178,242
HSI,252,5,Ensemble,2018_Trade_War,0.025962211191654205,0.8718825578689575,0.03196963753603234,242
HSI,252,10,ARIMA,2018_Trade_War,0.03608547762038447,0.7400855346375061,0.04541756664927593,246
HSI,252,10,Bi-RNN,2018_Trade_War,0.03696266561746597,0.7503389716148376,0.04458313708971482,237
HSI,252,10,Bi-GRU,2018_Trade_War,0.03368416801095009,0.7697881460189819,0.042811366959444264,237
HSI,252,10,Bi-LSTM,2018_Trade_War,0.035804759711027145,0.7576330304145813,0.043927045840408005,237
HSI,252,10,PatchTST,2018_Trade_War,0.044603340327739716,0.6077170372009277,0.05588496653998295,237
HSI,252,10,Mamba,2018_Trade_War,0.03828784450888634,0.7293640375137329,0.04641816930190641,237
HSI,252,10,SNN,2018_Trade_War,0.07044097036123276,0.037847697734832764,0.08752199060551132,237
HSI,252,10,Ensemble,2018_Trade_War,0.03163774684071541,0.8093153834342957,0.038963066146572266,237
HSI,30,1,ARIMA,2020_COVID_Crash,0.015501367256229049,0.8926990127250304,0.019832019803987813,102
